"id","platform_name","transaction_id","order_date","order_time","amount"
9963,Direct Sales,"102625","2024-04-11","18:15:00",69.87
9964,Direct Sales,"102624","2024-04-11","18:15:00",69.87
9965,Direct Sales,"300252","2024-04-11","18:55:00",17.19
9966,Direct Sales,"233","2024-04-11","17:21:00",84.91
9967,Direct Sales,"201572","2024-04-11","17:43:00",82.74
9968,Direct Sales,"201571","2024-04-11","18:23:00",17.19
9969,Direct Sales,"102623","2024-04-11","17:56:00",46.22
9970,Direct Sales,"201570","2024-04-10","21:29:00",88.34
9971,Direct Sales,"232","2024-04-10","21:31:00",134.52
9972,Direct Sales,"201569","2024-04-10","22:28:00",64.49
9973,Direct Sales,"102622","2024-04-10","21:27:00",38.19
9974,Direct Sales,"102621","2024-04-10","21:27:00",38.20
9975,Direct Sales,"102620","2024-04-10","21:25:00",151.68
9976,Direct Sales,"300251","2024-04-10","21:57:00",320.04
9977,Direct Sales,"102619","2024-04-10","20:33:00",60.75
9978,Direct Sales,"102618","2024-04-10","20:33:00",60.76
9979,Direct Sales,"102617","2024-04-10","21:46:00",76.33
9980,Direct Sales,"102616","2024-04-10","21:45:00",79.04
9981,Direct Sales,"102615","2024-04-10","21:45:00",79.04
9982,Direct Sales,"300250","2024-04-10","22:35:00",20.42
9983,Direct Sales,"201568","2024-04-10","21:49:00",101.05
9984,Direct Sales,"231","2024-04-10","21:50:00",33.29
9985,Direct Sales,"201567","2024-04-10","21:21:00",52.64
9986,Direct Sales,"102614","2024-04-10","21:11:00",50.48
9987,Direct Sales,"102613","2024-04-10","20:44:00",90.43
9988,Direct Sales,"201566","2024-04-10","19:47:00",91.38
9989,Direct Sales,"201565","2024-04-10","20:03:00",124.18
9990,Direct Sales,"201564","2024-04-10","20:02:00",38.13
9991,Direct Sales,"201563","2024-04-10","20:02:00",38.14
9992,Direct Sales,"201562","2024-04-10","20:41:00",64.49
9993,Direct Sales,"102612","2024-04-10","18:41:00",100.02
9994,Direct Sales,"102611","2024-04-10","17:57:00",133.39
9995,Direct Sales,"201561","2024-04-10","18:54:00",193.47
9996,Direct Sales,"102610","2024-04-10","19:16:00",94.59
9997,Direct Sales,"102609","2024-04-10","17:44:00",148.41
9998,Direct Sales,"102608","2024-04-10","18:31:00",60.12
9999,Direct Sales,"102607","2024-04-10","17:11:00",124.95
10000,Direct Sales,"201560","2024-04-10","17:42:00",93.47
10001,Direct Sales,"102606","2024-04-10","17:46:00",68.18
10002,Direct Sales,"102605","2024-04-10","17:05:00",90.40
10003,Direct Sales,"102604","2024-04-10","17:52:00",52.58
10004,Direct Sales,,"2024-04-10","17:34:00",26.88
10005,Direct Sales,"102603","2024-04-09","21:45:00",136.65
10006,Direct Sales,"102602","2024-04-09","18:53:00",140.96
10007,Direct Sales,"102601","2024-04-09","22:24:00",33.35
10008,Direct Sales,"102600","2024-04-09","22:24:00",33.35
10009,Direct Sales,"102599","2024-04-09","22:21:00",49.49
10010,Direct Sales,"102598","2024-04-09","22:44:00",64.65
10011,Direct Sales,"102597","2024-04-09","22:35:00",157.10
10012,Direct Sales,"300249","2024-04-09","22:32:00",80.59
10013,Direct Sales,"201559","2024-04-09","19:04:00",326.14
10014,Direct Sales,"102596","2024-04-09","21:57:00",117.07
10015,Direct Sales,"201558","2024-04-09","22:37:00",26.88
10016,Direct Sales,"102595","2024-04-09","21:16:00",80.80
10017,Direct Sales,"102594","2024-04-09","18:48:00",78.46
10018,Direct Sales,"201557","2024-04-09","21:58:00",17.19
10019,Direct Sales,"102593","2024-04-09","20:03:00",158.06
10020,Direct Sales,"102592","2024-04-09","21:17:00",28.93
10021,Direct Sales,"201556","2024-04-09","20:52:00",120.43
10022,Direct Sales,,"2024-04-09","20:50:00",41.85
10023,Direct Sales,"102591","2024-04-09","19:52:00",150.57
10024,Direct Sales,"102590","2024-04-09","18:54:00",80.67
10025,Direct Sales,"102589","2024-04-09","20:05:00",101.06
10026,Direct Sales,"102588","2024-04-09","19:07:00",87.11
10027,Direct Sales,"201555","2024-04-09","19:58:00",51.61
10028,Direct Sales,"201554","2024-04-09","18:04:00",88.26
10029,Direct Sales,"102587","2024-04-09","19:33:00",94.55
10030,Direct Sales,"102586","2024-04-09","19:18:00",50.48
10031,Direct Sales,"300248","2024-04-09","19:05:00",92.64
10032,Direct Sales,"201553","2024-04-09","18:42:00",68.74
10033,Direct Sales,"102585","2024-04-09","18:23:00",60.06
10034,Direct Sales,"102584","2024-04-09","17:43:00",67.70
10035,Direct Sales,,"2024-04-09","17:42:00",19.34
10036,Direct Sales,"201552","2024-04-08","21:32:00",49.45
10037,Direct Sales,"300247","2024-04-08","22:27:00",55.87
10038,Direct Sales,"201551","2024-04-08","23:01:00",17.19
10039,Direct Sales,"201550","2024-04-08","22:17:00",62.33
10040,Direct Sales,"102583","2024-04-08","21:40:00",48.38
10041,Direct Sales,"102582","2024-04-08","21:48:00",39.80
10042,Direct Sales,"102581","2024-04-08","21:39:00",17.19
10043,Direct Sales,"230","2024-04-08","19:53:00",100.15
10044,Direct Sales,"201549","2024-04-08","20:55:00",56.99
10045,Direct Sales,"201548","2024-04-08","18:22:00",72.75
10046,Direct Sales,"201547","2024-04-08","18:22:00",72.75
10047,Direct Sales,,"2024-04-08","18:22:00",61.00
10048,Direct Sales,"229","2024-04-08","20:16:00",30.14
10049,Direct Sales,"102580","2024-04-08","19:38:00",308.44
10050,Direct Sales,"201546","2024-04-08","20:19:00",21.50
10051,Direct Sales,"201545","2024-04-08","18:53:00",71.02
10052,Direct Sales,"201544","2024-04-08","19:05:00",116.28
10053,Direct Sales,"102579","2024-04-08","17:43:00",51.81
10054,Direct Sales,"102578","2024-04-08","17:43:00",51.82
10055,Direct Sales,"102577","2024-04-08","18:39:00",92.36
10056,Direct Sales,"228","2024-04-08","18:48:00",97.68
10057,Direct Sales,"102576","2024-04-08","18:40:00",51.64
10058,Direct Sales,"201543","2024-04-08","18:06:00",93.55
10059,Direct Sales,"201542","2024-04-08","18:43:00",49.52
10060,Direct Sales,"102575","2024-04-08","17:27:00",79.01
10061,Direct Sales,"102574","2024-04-08","17:27:00",79.02
10062,Direct Sales,"201541","2024-04-08","17:25:00",62.32
10063,Direct Sales,"201540","2024-04-08","18:30:00",72.08
10064,Direct Sales,"102573","2024-04-08","18:10:00",72.99
10065,Direct Sales,,"2024-04-07","23:23:00",26.52
10066,Direct Sales,"102572","2024-04-07","22:19:00",146.31
10067,Direct Sales,"102571","2024-04-07","22:11:00",100.96
10068,Direct Sales,"102570","2024-04-07","21:18:00",191.37
10069,Direct Sales,"102569","2024-04-07","22:01:00",69.85
10070,Direct Sales,"102568","2024-04-07","22:13:00",99.87
10071,Direct Sales,"201539","2024-04-07","21:55:00",46.76
10072,Direct Sales,"201538","2024-04-07","21:55:00",46.76
10073,Direct Sales,"227","2024-04-07","22:22:00",92.40
10074,Direct Sales,"102567","2024-04-07","21:36:00",153.93
10075,Direct Sales,"102566","2024-04-07","21:44:00",104.24
10076,Direct Sales,"201537","2024-04-07","21:56:00",25.75
10077,Direct Sales,"201536","2024-04-07","19:43:00",102.17
10078,Direct Sales,"201535","2024-04-07","20:46:00",156.87
10079,Direct Sales,"102565","2024-04-07","20:26:00",59.10
10080,Direct Sales,"102564","2024-04-07","19:34:00",40.40
10081,Direct Sales,"102563","2024-04-07","19:34:00",40.40
10082,Direct Sales,"102562","2024-04-07","20:04:00",108.75
10083,Direct Sales,"226","2024-04-07","18:55:00",48.27
10084,Direct Sales,"102561","2024-04-07","19:09:00",65.51
10085,Direct Sales,"201534","2024-04-07","20:12:00",106.82
10086,Direct Sales,"201533","2024-04-07","20:12:00",141.96
10087,Direct Sales,"201532","2024-04-07","19:30:00",79.51
10088,Direct Sales,"102560","2024-04-07","19:33:00",64.49
10089,Direct Sales,"102559","2024-04-07","17:19:00",90.24
10090,Direct Sales,"201531","2024-04-07","19:05:00",64.65
10091,Direct Sales,"102558","2024-04-07","19:26:00",33.29
10092,Direct Sales,"201530","2024-04-07","19:16:00",20.42
10093,Direct Sales,"201529","2024-04-07","18:27:00",124.71
10094,Direct Sales,"102557","2024-04-07","18:21:00",86.07
10095,Direct Sales,"201528","2024-04-07","18:21:00",121.59
10096,Direct Sales,"201527","2024-04-07","18:32:00",112.65
10097,Direct Sales,"102556","2024-04-07","18:10:00",26.85
10098,Direct Sales,"102555","2024-04-07","18:10:00",26.86
10099,Direct Sales,"201525","2024-04-07","18:12:00",110.75
10100,Direct Sales,"201524","2024-04-07","17:07:00",129.00
10101,Direct Sales,"201523","2024-04-07","18:03:00",65.57
10102,Direct Sales,"201522","2024-04-07","18:07:00",67.72
10103,Direct Sales,"201521","2024-04-07","17:33:00",103.98
10104,Direct Sales,"201520","2024-04-07","17:33:00",103.99
10105,Direct Sales,"300246","2024-04-07","17:54:00",31.19
10106,Direct Sales,"225","2024-04-07","17:03:00",64.65
10107,Direct Sales,"201519","2024-04-07","17:24:00",51.56
10108,Direct Sales,,"2024-04-06","23:01:00",75.34
10109,Direct Sales,"201518","2024-04-06","21:07:00",310.55
10110,Direct Sales,"201517","2024-04-06","23:54:00",64.65
10111,Direct Sales,"201516","2024-04-06","23:38:00",80.80
10112,Direct Sales,"300245","2024-04-06","23:32:00",32.30
10113,Direct Sales,"102553","2024-04-06","22:49:00",209.82
10114,Direct Sales,"102552","2024-04-06","22:49:00",209.82
10115,Direct Sales,"201515","2024-04-06","21:26:00",64.48
10116,Direct Sales,"102551","2024-04-06","22:59:00",34.36
10117,Direct Sales,"201514","2024-04-06","22:32:00",94.63
10118,Direct Sales,"201513","2024-04-06","20:21:00",306.76
10119,Direct Sales,"201512","2024-04-06","23:04:00",58.99
10120,Direct Sales,"102550","2024-04-06","22:35:00",121.52
10121,Direct Sales,"102549","2024-04-06","23:13:00",64.65
10122,Direct Sales,"102548","2024-04-06","22:34:00",95.65
10123,Direct Sales,"201511","2024-04-06","22:38:00",101.13
10124,Direct Sales,"201510","2024-04-06","21:31:00",314.98
10125,Direct Sales,"102547","2024-04-06","22:33:00",73.18
10126,Direct Sales,"201509","2024-04-06","21:49:00",148.60
10127,Direct Sales,"224","2024-04-06","22:40:00",54.79
10128,Direct Sales,,"2024-04-06","23:02:00",15.03
10129,Direct Sales,"300244","2024-04-06","22:18:00",57.59
10130,Direct Sales,"102546","2024-04-06","21:51:00",207.02
10131,Direct Sales,"102545","2024-04-06","21:48:00",56.95
10132,Direct Sales,"102544","2024-04-06","21:45:00",141.66
10133,Direct Sales,"102543","2024-04-06","21:47:00",76.23
10134,Direct Sales,"102542","2024-04-06","20:56:00",110.75
10135,Direct Sales,"102541","2024-04-06","20:49:00",54.87
10136,Direct Sales,"201508","2024-04-06","21:38:00",71.98
10137,Direct Sales,"201507","2024-04-06","20:11:00",85.96
10138,Direct Sales,"201506","2024-04-06","20:02:00",299.02
10139,Direct Sales,"102540","2024-04-06","20:46:00",64.49
10140,Direct Sales,"102539","2024-04-06","21:16:00",108.76
10141,Direct Sales,"201505","2024-04-06","20:26:00",116.33
10142,Direct Sales,"102538","2024-04-06","20:30:00",170.14
10143,Direct Sales,"102537","2024-04-06","20:24:00",233.33
10144,Direct Sales,"201504","2024-04-06","20:36:00",47.29
10145,Direct Sales,,"2024-04-06","19:45:00",155.93
10146,Direct Sales,"102536","2024-04-06","20:05:00",44.07
10147,Direct Sales,"201503","2024-04-06","20:22:00",91.39
10148,Direct Sales,"102535","2024-04-06","20:00:00",93.53
10149,Direct Sales,"201502","2024-04-06","18:56:00",34.37
10150,Direct Sales,"201501","2024-04-06","20:09:00",71.06
10151,Direct Sales,"102534","2024-04-06","19:40:00",107.72
10152,Direct Sales,"102533","2024-04-06","19:48:00",81.84
10153,Direct Sales,"102532","2024-04-06","20:08:00",33.29
10154,Direct Sales,"300243","2024-04-06","19:50:00",49.30
10155,Direct Sales,,"2024-04-06","18:27:00",213.95
10156,Direct Sales,,"2024-04-06","19:24:00",101.26
10157,Direct Sales,"223","2024-04-06","19:13:00",66.68
10158,Direct Sales,"222","2024-04-06","19:05:00",75.24
10159,Direct Sales,,"2024-04-06","20:11:00",78.50
10160,Direct Sales,"102531","2024-04-06","19:25:00",102.20
10161,Direct Sales,"201500","2024-04-06","18:40:00",197.07
10162,Direct Sales,"221","2024-04-06","19:30:00",87.01
10163,Direct Sales,"102530","2024-04-06","19:22:00",64.65
10164,Direct Sales,"220","2024-04-06","19:24:00",26.88
10165,Direct Sales,"102529","2024-04-06","18:23:00",160.26
10166,Direct Sales,"102528","2024-04-06","18:46:00",48.38
10167,Direct Sales,"201499","2024-04-06","19:06:00",43.91
10168,Direct Sales,"201498","2024-04-06","17:39:00",117.15
10169,Direct Sales,"201497","2024-04-06","17:34:00",137.83
10170,Direct Sales,,"2024-04-06","18:34:00",80.60
10171,Direct Sales,"102527","2024-04-06","17:39:00",103.12
10172,Direct Sales,"102526","2024-04-06","17:09:00",103.36
10173,Direct Sales,,"2024-04-05","23:36:00",54.88
10174,Direct Sales,"102525","2024-04-06","00:12:00",22.56
10175,Direct Sales,"201496","2024-04-05","23:05:00",21.53
10176,Direct Sales,"201495","2024-04-05","22:48:00",198.12
10177,Direct Sales,"102524","2024-04-05","23:06:00",97.99
10178,Direct Sales,"102523","2024-04-05","23:20:00",50.48
10179,Direct Sales,"201494","2024-04-05","23:11:00",63.41
10180,Direct Sales,"102522","2024-04-05","20:16:00",232.44
10181,Direct Sales,"201493","2024-04-05","22:35:00",42.98
10182,Direct Sales,"201492","2024-04-05","22:51:00",107.52
10183,Direct Sales,"201491","2024-04-05","21:15:00",95.75
10184,Direct Sales,"201490","2024-04-05","22:24:00",47.25
10185,Direct Sales,"300242","2024-04-05","22:42:00",72.06
10186,Direct Sales,"102521","2024-04-05","22:25:00",64.42
10187,Direct Sales,"102520","2024-04-05","20:26:00",134.62
10188,Direct Sales,"201489","2024-04-05","22:24:00",56.92
10189,Direct Sales,"201488","2024-04-05","21:48:00",140.58
10190,Direct Sales,"102519","2024-04-05","22:05:00",85.97
10191,Direct Sales,"102518","2024-04-05","22:34:00",58.02
10192,Direct Sales,"201487","2024-04-05","21:35:00",59.19
10193,Direct Sales,"201486","2024-04-05","22:02:00",71.06
10194,Direct Sales,"102517","2024-04-05","21:37:00",60.18
10195,Direct Sales,"102516","2024-04-05","21:02:00",77.45
10196,Direct Sales,"102515","2024-04-05","21:31:00",82.63
10197,Direct Sales,"201485","2024-04-05","22:04:00",73.11
10198,Direct Sales,"201484","2024-04-05","21:01:00",195.86
10199,Direct Sales,"219","2024-04-05","21:20:00",107.56
10200,Direct Sales,"201483","2024-04-05","21:42:00",58.08
10201,Direct Sales,"201482","2024-04-05","21:06:00",92.48
10202,Direct Sales,"102514","2024-04-05","20:01:00",116.18
10203,Direct Sales,"102513","2024-04-05","18:45:00",58.08
10204,Direct Sales,"102512","2024-04-05","18:45:00",58.09
10205,Direct Sales,"201481","2024-04-05","21:03:00",82.75
10206,Direct Sales,"300241","2024-04-05","20:40:00",49.40
10207,Direct Sales,"102511","2024-04-05","19:57:00",124.73
10208,Direct Sales,"201480","2024-04-05","21:18:00",23.60
10209,Direct Sales,"218","2024-04-05","20:47:00",68.79
10210,Direct Sales,"201479","2024-04-05","20:49:00",108.50
10211,Direct Sales,"201478","2024-04-05","20:56:00",118.29
10212,Direct Sales,"201477","2024-04-05","19:27:00",148.37
10213,Direct Sales,"201476","2024-04-05","20:26:00",62.38
10214,Direct Sales,"102510","2024-04-05","17:56:00",120.43
10215,Direct Sales,"201475","2024-04-05","18:45:00",268.83
10216,Direct Sales,"201474","2024-04-05","18:43:00",125.94
10217,Direct Sales,"217","2024-04-05","20:04:00",66.75
10218,Direct Sales,"201473","2024-04-05","19:51:00",214.53
10219,Direct Sales,"201472","2024-04-05","18:47:00",40.40
10220,Direct Sales,"201471","2024-04-05","18:47:00",40.40
10221,Direct Sales,"102509","2024-04-05","19:38:00",45.04
10222,Direct Sales,"201470","2024-04-05","18:27:00",144.26
10223,Direct Sales,"102508","2024-04-05","19:10:00",52.64
10224,Direct Sales,"201469","2024-04-05","19:21:00",180.92
10225,Direct Sales,,"2024-04-05","19:54:00",21.50
10226,Direct Sales,"102507","2024-04-05","18:42:00",307.79
10227,Direct Sales,"102506","2024-04-05","18:36:00",119.32
10228,Direct Sales,"102505","2024-04-05","18:55:00",109.58
10229,Direct Sales,"102504","2024-04-05","18:39:00",80.80
10230,Direct Sales,,"2024-04-05","17:59:00",89.24
10231,Direct Sales,"201468","2024-04-05","19:20:00",108.56
10232,Direct Sales,"201467","2024-04-05","18:51:00",53.77
10233,Direct Sales,"201466","2024-04-05","18:26:00",63.39
10234,Direct Sales,"102503","2024-04-05","17:22:00",155.51
10235,Direct Sales,"102502","2024-04-05","17:49:00",42.99
10236,Direct Sales,"102501","2024-04-05","17:49:00",42.99
10237,Direct Sales,"201465","2024-04-05","18:22:00",44.07
10238,Direct Sales,"102500","2024-04-05","17:57:00",81.51
10239,Direct Sales,"102499","2024-04-05","17:43:00",53.66
10240,Direct Sales,"102498","2024-04-05","17:36:00",69.88
10241,Direct Sales,"201464","2024-04-04","21:59:00",33.88
10242,Direct Sales,"201462","2024-04-04","21:59:00",33.89
10243,Direct Sales,"102497","2024-04-04","22:12:00",70.99
10244,Direct Sales,"102496","2024-04-04","21:17:00",69.82
10245,Direct Sales,"102495","2024-04-04","22:35:00",100.04
10246,Direct Sales,"102494","2024-04-04","22:04:00",32.29
10247,Direct Sales,"201461","2024-04-04","22:42:00",30.11
10248,Direct Sales,"102493","2024-04-04","22:22:00",62.32
10249,Direct Sales,"201460","2024-04-04","21:40:00",117.15
10250,Direct Sales,"201459","2024-04-04","21:40:00",117.15
10251,Direct Sales,"201458","2024-04-04","21:40:00",117.15
10252,Direct Sales,"102492","2024-04-04","22:08:00",84.95
10253,Direct Sales,"102491","2024-04-04","19:39:00",124.83
10254,Direct Sales,"201457","2024-04-04","21:23:00",25.68
10255,Direct Sales,,"2024-04-04","21:23:00",29.00
10256,Direct Sales,"201456","2024-04-04","21:37:00",48.37
10257,Direct Sales,"201455","2024-04-04","21:44:00",46.27
10258,Direct Sales,"300240","2024-04-04","21:57:00",60.23
10259,Direct Sales,"201454","2024-04-04","20:55:00",48.33
10260,Direct Sales,"201453","2024-04-04","21:33:00",64.52
10261,Direct Sales,"201452","2024-04-04","21:04:00",22.03
10262,Direct Sales,"201451","2024-04-04","21:04:00",22.04
10263,Direct Sales,"300239","2024-04-04","20:34:00",20.42
10264,Direct Sales,"201450","2024-04-04","21:18:00",40.84
10265,Direct Sales,"102490","2024-04-04","20:22:00",40.23
10266,Direct Sales,"102489","2024-04-04","20:09:00",94.64
10267,Direct Sales,"102488","2024-04-04","20:50:00",64.65
10268,Direct Sales,"102487","2024-04-04","20:20:00",81.66
10269,Direct Sales,"201449","2024-04-04","21:41:00",19.34
10270,Direct Sales,"102486","2024-04-04","19:21:00",248.72
10271,Direct Sales,"201448","2024-04-04","19:09:00",177.69
10272,Direct Sales,"201447","2024-04-04","19:09:00",177.70
10273,Direct Sales,"201446","2024-04-04","20:24:00",77.41
10274,Direct Sales,"201445","2024-04-04","19:20:00",75.41
10275,Direct Sales,"102485","2024-04-04","20:27:00",112.94
10276,Direct Sales,"102484","2024-04-04","20:23:00",53.77
10277,Direct Sales,"300238","2024-04-04","19:05:00",77.39
10278,Direct Sales,"102483","2024-04-04","18:23:00",69.95
10279,Direct Sales,"201444","2024-04-04","19:47:00",51.56
10280,Direct Sales,"102482","2024-04-04","20:02:00",46.17
10281,Direct Sales,"201443","2024-04-04","19:38:00",67.65
10282,Direct Sales,"102481","2024-04-04","19:11:00",93.47
10283,Direct Sales,"102480","2024-04-04","19:24:00",84.91
10284,Direct Sales,"102479","2024-04-04","18:53:00",36.52
10285,Direct Sales,"102478","2024-04-04","19:04:00",70.90
10286,Direct Sales,"102477","2024-04-04","18:31:00",135.51
10287,Direct Sales,"102476","2024-04-04","18:16:00",120.31
10288,Direct Sales,"201442","2024-04-04","18:32:00",118.26
10289,Direct Sales,"201441","2024-04-04","18:41:00",49.46
10290,Direct Sales,"102475","2024-04-04","17:54:00",118.37
10291,Direct Sales,"102474","2024-04-04","17:36:00",81.72
10292,Direct Sales,"102473","2024-04-04","17:41:00",58.02
10293,Direct Sales,"102472","2024-04-04","17:11:00",52.66
10294,Direct Sales,"102471","2024-04-04","17:11:00",52.67
10295,Direct Sales,"300237","2024-04-04","17:04:00",60.18
10296,Direct Sales,"300236","2024-04-03","20:37:00",79.58
10297,Direct Sales,"102470","2024-04-03","20:36:00",168.92
10298,Direct Sales,"102469","2024-04-03","22:40:00",18.27
10299,Direct Sales,"102468","2024-04-03","22:20:00",41.96
10300,Direct Sales,"102467","2024-04-03","22:04:00",63.35
10301,Direct Sales,"201440","2024-04-03","21:09:00",74.23
10302,Direct Sales,"102466","2024-04-03","21:52:00",68.78
10303,Direct Sales,"102465","2024-04-03","21:45:00",58.02
10304,Direct Sales,"102464","2024-04-03","21:45:00",57.97
10305,Direct Sales,"102463","2024-04-03","21:42:00",83.78
10306,Direct Sales,"102462","2024-04-03","21:38:00",89.13
10307,Direct Sales,"102461","2024-04-03","19:41:00",93.67
10308,Direct Sales,"102460","2024-04-03","20:28:00",89.21
10309,Direct Sales,"102459","2024-04-03","20:20:00",45.09
10310,Direct Sales,"300235","2024-04-03","20:06:00",50.43
10311,Direct Sales,,"2024-04-03","20:54:00",50.53
10312,Direct Sales,"201439","2024-04-03","20:09:00",58.08
10313,Direct Sales,"201438","2024-04-03","18:58:00",173.25
10314,Direct Sales,"102458","2024-04-03","19:30:00",106.44
10315,Direct Sales,"300234","2024-04-03","18:10:00",157.02
10316,Direct Sales,"201437","2024-04-03","19:12:00",252.33
10317,Direct Sales,"102457","2024-04-03","18:35:00",53.77
10318,Direct Sales,"102456","2024-04-03","18:48:00",60.17
10319,Direct Sales,"201436","2024-04-03","17:13:00",38.70
10320,Direct Sales,,"2024-04-03","18:48:00",53.77
10321,Direct Sales,"201435","2024-04-03","17:13:00",38.71
10322,Direct Sales,"201434","2024-04-03","17:48:00",67.70
10323,Direct Sales,"201433","2024-04-03","18:10:00",66.64
10324,Direct Sales,,"2024-04-03","17:58:00",31.19
10325,Direct Sales,"300233","2024-04-02","22:42:00",67.87
10326,Direct Sales,"102455","2024-04-02","22:15:00",58.10
10327,Direct Sales,"102454","2024-04-02","22:48:00",33.29
10328,Direct Sales,"102453","2024-04-02","22:26:00",26.88
10329,Direct Sales,"102452","2024-04-02","22:07:00",146.00
10330,Direct Sales,"300232","2024-04-02","22:24:00",49.45
10331,Direct Sales,"102451","2024-04-02","22:13:00",40.84
10332,Direct Sales,"201432","2024-04-02","21:58:00",102.07
10333,Direct Sales,"102450","2024-04-02","18:09:00",168.97
10334,Direct Sales,"102449","2024-04-02","20:07:00",48.44
10335,Direct Sales,"201431","2024-04-02","19:51:00",154.70
10336,Direct Sales,"102448","2024-04-02","18:20:00",163.93
10337,Direct Sales,"102447","2024-04-02","18:24:00",150.56
10338,Direct Sales,"102446","2024-04-02","19:27:00",55.90
10339,Direct Sales,"102445","2024-04-02","18:34:00",114.01
10340,Direct Sales,,"2024-04-02","19:46:00",26.88
10341,Direct Sales,"201430","2024-04-02","18:41:00",122.71
10342,Direct Sales,"102444","2024-04-02","18:00:00",388.06
10343,Direct Sales,"102443","2024-04-02","18:37:00",97.18
10344,Direct Sales,"201429","2024-04-02","18:40:00",90.33
10345,Direct Sales,"102442","2024-04-02","18:27:00",76.32
10346,Direct Sales,,"2024-04-02","19:14:00",36.47
10347,Direct Sales,,"2024-04-02","17:49:00",80.59
10348,Direct Sales,,"2024-04-02","18:37:00",99.88
10349,Direct Sales,"102441","2024-04-02","17:41:00",60.18
10350,Direct Sales,"102440","2024-04-02","17:30:00",68.83
10351,Direct Sales,"102439","2024-04-02","17:06:00",47.30
10352,Direct Sales,"102438","2024-04-02","17:32:00",73.14
10353,Direct Sales,"300231","2024-04-02","17:23:00",58.08
10354,Direct Sales,"102437","2024-04-01","20:01:00",166.64
10355,Direct Sales,"300230","2024-04-01","21:21:00",110.82
10356,Direct Sales,"102436","2024-04-01","22:27:00",95.66
10357,Direct Sales,"216","2024-04-01","23:07:00",62.23
10358,Direct Sales,"215","2024-04-01","22:52:00",6.41
10359,Direct Sales,"201428","2024-04-01","22:07:00",58.10
10360,Direct Sales,"201427","2024-04-01","21:57:00",160.43
10361,Direct Sales,"201426","2024-04-01","22:19:00",37.59
10362,Direct Sales,"102435","2024-04-01","21:51:00",92.47
10363,Direct Sales,"300229","2024-04-01","22:22:00",75.41
10364,Direct Sales,"201425","2024-04-01","18:46:00",239.84
10365,Direct Sales,"102434","2024-04-01","22:08:00",27.95
10366,Direct Sales,"201424","2024-04-01","21:55:00",25.80
10367,Direct Sales,"102433","2024-04-01","21:23:00",33.29
10368,Direct Sales,"201423","2024-04-01","20:41:00",109.57
10369,Direct Sales,"102432","2024-04-01","20:59:00",60.17
10370,Direct Sales,"201422","2024-04-01","20:44:00",176.74
10371,Direct Sales,"201421","2024-04-01","20:52:00",91.31
10372,Direct Sales,"201420","2024-04-01","20:31:00",127.09
10373,Direct Sales,"102431","2024-04-01","17:42:00",40.27
10374,Direct Sales,"102430","2024-04-01","17:42:00",40.27
10375,Direct Sales,"102429","2024-04-01","19:19:00",25.75
10376,Direct Sales,"102428","2024-04-01","18:46:00",76.27
10377,Direct Sales,"300228","2024-04-01","19:22:00",79.47
10378,Direct Sales,"102427","2024-04-01","19:05:00",68.72
10379,Direct Sales,"102426","2024-04-01","18:06:00",77.41
10380,Direct Sales,"102425","2024-04-01","18:12:00",72.03
10381,Direct Sales,"300227","2024-04-01","18:59:00",81.62
10382,Direct Sales,"201419","2024-04-01","18:55:00",59.10
10383,Direct Sales,"102424","2024-04-01","18:08:00",51.61
10384,Direct Sales,"102423","2024-04-01","17:39:00",91.53
10385,Direct Sales,"402316","2024-12-31","21:16:00",53.20
10386,Direct Sales,"402315","2024-12-31","21:16:00",53.20
10387,Direct Sales,"402314","2024-12-31","22:31:00",88.24
10388,Direct Sales,"402313","2024-12-31","22:17:00",202.99
10389,Direct Sales,"204252","2024-12-31","23:48:00",46.40
10390,Direct Sales,"402312","2024-12-31","22:55:00",90.33
10391,Direct Sales,"402311","2024-12-31","23:07:00",106.61
10392,Direct Sales,"402310","2024-12-31","21:32:00",78.55
10393,Direct Sales,"402309","2024-12-31","21:32:00",78.56
10394,Direct Sales,"402308","2024-12-31","23:22:00",111.87
10395,Direct Sales,"204251","2024-12-31","21:20:00",272.35
10396,Direct Sales,"402307","2024-12-31","22:48:00",73.03
10397,Direct Sales,"850","2024-12-31","22:49:00",53.71
10398,Direct Sales,"402306","2024-12-31","23:06:00",78.53
10399,Direct Sales,"402305","2024-12-31","22:59:00",37.65
10400,Direct Sales,"402304","2024-12-31","23:20:00",92.45
10401,Direct Sales,"402303","2024-12-31","23:08:00",34.35
10402,Direct Sales,"402302","2024-12-31","22:23:00",32.92
10403,Direct Sales,"402301","2024-12-31","20:20:00",49.50
10404,Direct Sales,"402300","2024-12-31","22:08:00",26.92
10405,Direct Sales,"402299","2024-12-31","22:02:00",64.48
10406,Direct Sales,"204250","2024-12-31","22:11:00",82.96
10407,Direct Sales,"402298","2024-12-31","22:12:00",31.18
10408,Direct Sales,"204249","2024-12-31","21:58:00",45.15
10409,Direct Sales,"402297","2024-12-31","21:53:00",73.27
10410,Direct Sales,"204248","2024-12-31","21:17:00",65.65
10411,Direct Sales,"402296","2024-12-31","18:39:00",79.55
10412,Direct Sales,"300831","2024-12-31","21:37:00",84.91
10413,Direct Sales,"402295","2024-12-31","21:09:00",127.99
10414,Direct Sales,"402294","2024-12-31","20:38:00",76.89
